title,label_score
"OnePlus 7T Bakal Meluncur di September dan Oktober, Intip Spesifikasinya",1
Marvel Lakukan Perubahan Besar pada Doctor Strange,0
"BJ Habibie Meninggal Dunia, Bendera Setengah Tiang Berkibar di Sejumlah Kedubes",0
Capim Nawawi: Ada Persoalan di Wadah Pegawai KPK,1
Bamsoet: Perbedaan Pandangan Politik Jangan Putus Tali Silaturahmi,0
"Penghentian Audisi Badminton, Ini Kata Wali Kota Solo ",1
"Jadwal MotoGP San Marino 2019, Balapan Akhir Pekan Ini",0
Ujung Oppa Mencari Kebahagiaan Dalam Islam,0
"Piala Dunia Basket: AS Gagal ke Semifinal, Ditekuk Prancis 79-89",0
Pogba Bikin MU Gagal Gaet Eriksen,1
Mengapa Kurang Tidur Bisa Bikin Gemuk? Ini Alasan Ilmiahnya,1
"Imbas Demo Rusuh, Operasional Bandara Wamena Dihentikan",0
"Menerima Honor dari Membaca Alquran, Bagaimana Hukumnya?",1
HyunA dan Jessi Terancam Kena Pasal Seksual Gara-Gara Umbar Celana Dalam?,1
"7 Tips Membuat Sambal Agar Lebih Awet dan Tahan Lama, Pecinta Pedas Harus Tahu!",1
"Menteri Kehakiman Korsel Diduga Korupsi, Oposisi Protes Cukur Rambut",0
"Kembalikan Formulir ke PDIP, Fahd: Pilkada Bukan Pamer Kekuatan",0
Harga Emas Antam Hari Ini Masih Rp753.000 per Gram,0
"Soal Kader PKS Tangerang yang Mundur, Ini Kata Mantan Sekum",1
"Viral Pemutihan SIM yang Sudah Mati, Polisi Sebut Hoax",1
Ketua KPK Sebut Isu Taliban untuk Rusak Citra Lembaganya,0
"Pakar: Revisi UU KPK Memang Perlu, tapi Tak Mendesak",0
1000 Penari Akan Meriahkan Puncak Sail Nias 2019,1
Keutamaan Berzikir,0
Indonesia Kecam Rencana Netanyahu Caplok Tepi Barat,0
"Beda Generasi, Begini Cara Humania Bisa Nyambung dengan Maizura",1
"Tarik Mata-mata dari Rusia, AS Alami ""Kebutaan""",1
Chen EXO Tampilkan Ekspresi Penuh Emosi Di Teaser Comeback Solo 'Dear My Dear',1
"Pemutusan Serat Optik di Cikini, Pengusaha Pertanyakan Kompensasi",0
"5 Film Terbaik Indonesia yang Nggak Pernah Bosan Ditonton Lagi, Apa Judul Favoritmu?",1
Berkas Nikah Ini Ungkap Agama Rina Nose Yang Sebenarnya,1
Puluhan Rumah di Bantaran Bengawan Solo Terancam Terbawa Longsor,0
Pemain Asing Persebaya Diragukan Siap Tampil Lawan Kalteng Putra,0
"Remaja Asal Asahan Alami Kebutaan, Ngaku Keseringan Main Game Online",0
175 Orang dan 4 Korporasi Jadi Tersangka Karhutla di Sumatera-Kalimantan,0
Cruyff Otak di Balik Lahirnya Tiki-Taka Khas Barcelona,1
"Akdong Musician Putuskan Comeback Dengan Nama AKMU Mulai Sekarang, Ternyata Gara-gara Ini",1
"Aniaya Bayi Hingga Tewas, 4 Remaja Termasuk 1 WNI Ditangkap di Malaysia",0
"Sebut Dirinya Seperti Monyet, Begini Kalau Luna Maya Gelantungan di Pohon",1
Jokowi Minta Kerusuhan Wamena Tak Dikaitkan dengan Konflik Etnis,0
"Masih Cari Waktu, Jokowi Akan Kunjungi Papua",1
"Revisi UU Disahkan, KPK Bentuk Tim Transisi",0
KPK Umumkan Tersangka Kasus Mafia Migas Siang Ini,0
"Polisi Gerebek Pabrik Mi Berformalin di Cianjur, Tangkap 7 Orang",0
Priyanka Chopra Pilih Bahan Alami untuk Rawat Wajah dan Rambut,0
Jokowi Akan Sikapi RUU KPK Dua Hari ke Depan,0
"4 Foto Terbaru Yeonwoo Momoland setelah Vakum, Wajah Berubah?",1
Puluhan Mahasiswa Demo Saat Pelantikan DPRD Lhokseumawe,0
"Anissa Aziza Cerita Pengalaman Pertama Ketemu Raditya Dika, Akui Sempat Syok ",1
"Wajah Ganteng Cha Eunwoo Usai Hapus Make-up Malah Bikin Netizen Heran, Kenapa? ",1
3 Mobil Listrik Ciptaan Mahasiswa UMS Siap Bertarung di KMHE 2019,0
Komdis PSSI Jatuhkan Denda Rp300 Juta kepada Persib,0
49.000 Karyawan GM Mogok Kerja Setelah Negosiasi Gagal,0
Sri Mulyani Beberkan Alasan Cukai Rokok Naik 23% di 2020,1
"Peringati Tahun Baru Islam, Banyuwangi Kembali Gelar Festival Muharam",0
Ini Ubahan Eksterior dan Interior Toyota Calya 2019,1
Asisten Pribadi Olla Ramlan Ungkap Perlakuan Sang Artis Ketika Mobilnya Ditabrak Driver Ojol,1
"Raffi Siapkan Tanah 2,5 Hektar untuk Bisnis Properti, Nagita Ingin Buat Mal Agar Bisa Bebas Belanja",1
"Perang Dagang, Ekspor Taiwan Tumbuh",0
"Sinopsis Drama RICH MAN Episode 5, Suho EXO Mulai Merasa Cemburu",0
"Siapkan SDM Industri Berkompeten, RI-Singapura Kerjasama Pendidikan Vokasi",0
Menkumham: Penyadapan KPK Harus Sesuai Izin agar Tak ,0
Ikan Aneh Mirip Alien Ditemukan di Norwegia,1
"Bertemu Jokowi, Tokoh Papua Minta Pemekaran dan Bangun Istana Kepresidenan",1
"Prediksi Susunan Pemain PSS vs Persipura Liga 1 2019, Yevhen Bokhashvili Absen",1
Hutan Tempat Penimbunan Hasil Pembegalan Digerebek Polisi,0
"Sinergi BUMN, Telkom dan Jasindo Saling Barter Layanan",0
"Disantuni Rp 5 Juta oleh Ahmad Dhani, Keluarga Korban Kecelakaan Dul Merasa Cukup?",1
Kapolres Mimika Sebut Situasi di Wilayahnya Sudah Kondusif,0
Lima Lapangan dan Akses Jalan Menuju GBT Dibenahi Standar FIFA,0
"Disebut Ikut Danai Pembelian Senpi Kivlan, Habil Marati: Semua Fitnah",0
Pengacara Fans 'Produce X 101' Cemas Kebenaran Sulit Terungkap Meski Polisi Yakin Ada Manipulasi,1
Lautaro Martinez: Icardi Sebenarnya Ingin Bertahan di Inter Milan,1
"PT Brantas Abipraya Buka Lowongan Kerja, Formasi: Business Development hingga Project Manager",0
"Jadwal Bola Akhir Pekan: Liga Inggris, Liga Spanyol, Liga Italia",0
"Ahli: Cegah Kecenderungan Bunuh Diri, Kenali Tanda-tandanya",1
Anggota DPRD Bandung yang Ditahan di Padang dari Partai Demokrat,0
"Kilang Arab Saudi Diserang Drone, Pasokan Minyak ke Indonesia Tak Terganggu",0
"Polisi yang Dipecat Karena Ketahuan Ngojek, Punya 8 Anak dan Terjerat Riba",1
"Dhawiyah Resmi Menikah, Iis Dahlia Sampaikan Rasa Bahagia",0
5 Cara Bikin Rumah Minim Cahaya Alami Tampak Lebih Terang,1
Terungkap Soal Kematian Adik Louis Tomlinson,1
Penghormatan Terakhir Orang dengan Gangguan Jiwa di Solo untuk BJ Habibie,0
"Jawab Ramainya Polemik Karhutla, Jokowi Unggah Video Ini",1
"Resmi Mendaftar, Lilis Komariah Mantap Pimpin REI Banten",0
Mahathir Surati Presiden Jokowi Soal Asap Lintas Negara,0
"Sandra Dewi Akhirnya Pamer Wajah Mikhael Moeis, Ganteng Banget!",1
"Usai Rehat, Jungkook BTS Kejutkan Fans dengan Penampilan Baru",1
PJ Walkot Makassar Sebut Rilis Edaran Antisipasi Syiah Rekomendasi MUI,0
VIDEO: Ucapan Duka Cita Para Selebritas Untuk BJ Habibie,1
"Soal Investasi, Kepala Bappenas: Yang Senang Hanya Pulau Jawa",1
Hasil Pertandingan Babak Pertama PSS Sleman vs Persipura Jayapura Liga 1:Tim Tamu Unggul 1-0,0
Proyek Jalan Tol Cimanggis - Cibitung Terhambat Pembebasan Lahan,0
Survei IndEX Research : Mayoritas Publik Nilai Positif Revisi UU KPK,0
"Heboh Utang BUMN Tembus Rp 103 Triliun, Begini Klarifikasi PT Waskita Karya",1
Simak Kunci Taklukkan Jalan Pegunungan dengan City Car   ,1
BI Sisir Uang Lusuh di Pasar Ini Hingga Senilai Rp 100 Juta,0
"Harga Emas Antam Tembus Rp760.000 Per Gram, Emas Dunia Melonjak Lebih 1%",0
Menengok Tahap Uji Tipe Kendaraan Bermotor Sebelum Dipasarkan,0
"Staf Imam Nahrawi Akui Pernah Minta Uang Sekjen KONI Rp 2 Juta, Dipakai Ngopi Bareng 2 Anak Menpora",1
"Lantik Sekjen dan Direktur Penuntutan, Ketua KPK: Semoga Allah Bersama Kita",0
Bupati Agus Ambo Djiwa Lantik PPT Pratama Lingkup Pemkab Pasangkayu,0
Vicky Prasetyo Diam-Diam Dekati Sarita Abdul Mukti,1
"Hampir Seluas Jabar, Ini Tantangan Sintang Siapkan Generasi Emas",1
"Panas Ekstrem di Indonesia, Emak-emak Ini Sampai Bisa Masak di Atas Aspal",1
Jokowi: Tahun Depan Istana Presiden di Papua Mulai Dibangun,0
Pangdam II Sriwijaya Keluhkan Minimnya Dukungan Kepala Daerah soal Karhutla,0
"Setelah PHK 540 Karyawan, Zomato Fokus di Konten Video   ",0
Studi Baru: Alien Kemungkinan Sudah Mengunjungi Bumi,0
Warga Mestong Digegerkan Kemuculan Harimau Besar di Perkebunan Sawit,1
Liga 2: Rahasia Babel United Bisa Tekuk Persib B di Kandangnya,0
"Gempa Kembali Terjadi di Ambon, Kali Ini M 5,6",0
"Meghan Markle Rilis Lini Fesyen, Koleksi Busana Kerjanya Malah Dikritik Netizen",1
"Cinta Habibie ke Ainun, Basuhan Air Zam-Zam Sebelum Meninggal Dunia",1
"Permendag 29/2019 Bakal Direvisi, Label Halal Tak Cukup Hanya Rekomendasi",0
Siasati Ketergantungan Gawai Online dengan Offline Melalui  Aksi Panggung Musik Chapter,0
"Tolak RUU Pertanahan, Ribuan Petani Siap Gelar Aksi di Istana-DPR Esok",0
Pernikahan Justin Bieber dan Hailey Baldwin Ternyata Bikin Banyak Orang Kesal Gara-Gara Hal Ini,1
Oppo Klaim Seri A Jadi Primadona di Pasar Indonesia,0
Ketika Pameran Foto Tak Terbatas Bingkai,1
Kisah Sedih Melanie Subono Ditolak Ibu-ibu di Tahlilan BJ Habibie,0
Orang yang Paling Tulus pun akan Pergi jika Tak Dihargai Lagi,0
"Larangan Wanita Masuk Stadion Iran Telan Korban, Sahar Khodayari Tewas Bakar Diri",0
4 Fakta di Balik Perhelatan Balkonjazz Festival 2019,1
Petugas PBB Karanganyar Belum Dapat Honor,0
"Sinopsis Sinetron 'CINTA BUTA' Episode 125, Tayang 15 Mei 2019",0
BJ Habibie Punya Jiwa Entrepreneur Tinggi,1
"Juarai MotoGP San Marino, Marc Marquez Dicemooh Fans Rossi di Misano",0
Jokowi dan Iriana Melayat ke Rumah Duka BJ Habibie,0
Pencari Suaka Bertekad Terus Tidur di Depan Kantor UNHCR,0
Polri: Motif Orang Menyewa Pembunuh Bayaran Kebanyakan karena Dendam,0
Quartararo Bakal Gunakan Motor Pabrikan Yamaha untuk MotoGP 2020,0
"Usai Salat Istisqa, Jokowi Bergerak Tinjau Penanganan Karhutla di Riau ",0
Menpar Yakin Sail Nias 2019 Jadi Momentum Peningkatan Pariwisata Nias,0
SBY Bicara Persatuan dan Kemajemukan Indonesia,0
BTN Pede Relaksasi LTV Bakal Pacu Penyaluran KPR Non Subsidi,0
"Kebakaran Gudang Alfamidi, BPBD Tangerang: Indikasi Pelanggaran",0
Peserta Program Pertukaran Guru Indonesia-Korea 2019: Saya Ingin Kenalkan Budaya Indonesia ke Masyarakat Korea Selatan,1
Identitas Selebritas yang Ditangkap Polda Jatim Karena Prostitusi Mulai Terkuak,1
Masyarakat Akali Perluasan Ganjil Genap dengan Plat Nomor Palsu,0
"Jokowi Undang Investasi, Luhut: Perizinan Mulai Dipangkas",0
Perangko Cinta Habibie-Ainun Selesai di Hari Pemakamannya,0
"Ayu Ting Ting Enggan Rayakan Ulang Tahun Keenam Bilqis, Kenapa?   ",1
Lisensi Kepelatihan Simon McMenemy Kalah dari 2 Asistennya di Timnas Indonesia,0
"Suzy Sumringah dan Centil di Bandara Menuju Paris, Sikap Ramah Jadi Perbincangan",1
"Jenguk BJ Habibie, Anies Baswedan: Mari Kita Mendoakan",0
"Tertipu Iklan Lowongan Kerja di Medsos, 20 Gadis Muda Asal Bandung Dipaksa Jadi PSK di Karimun",1
"Minta Dilibatkan dalam Revisi UU, KPK Akan Kirim Surat ke DPR",0
"Tak Didampingi Kuasa Hukum, Sidang Dakwaan Habil Marati Ditunda",0
Polisi Dalami Keterkaitan Tersangka Dalang Rusuh Jayapura dan Benny Wenda,0
BKKBN : LGBT Musuh Utama Pembangunan dan Melanggar Aturan Agama,1
Verrell Bramasta Tuai Komentar Heran Usai Posting Foto Tidur Mangap di Pesawat,1
Menko Luhut Terkenang Saat Diminta Jadi Dubes oleh BJ Habibie,1
"Putus dari Rezky Aditya, Razer Patricia Sudah Move On ke Bule Ganteng Ini?",1
Cara Pemerintah Antisipasi Lonjakan Harga Minyak,1
Suka Bersikap Seperti Ini Ternyata Membuatmu Menyebalkan!,1
3 Alasan Transaksi Uang Tunai di Atas Rp 100 Juta Harus Dilarang,1
"Sinopsis Sinetron 'ORANG KETIGA' Episode 631 Tayang Rabu, 10 April 2019",0
PKS: Penambahan Jumlah Wagub DKI Perlu Legalitas Undang-Undang,0
"Soimah Rayakan Ultah ke-39, Kejutan Pot Bunga Hingga Kado Anak Curi Perhatian",1
Polisi Tangkap 7 Pak Ogah yang Lakukan Pungli di Pintu Tol Cengkareng,0
"Syamsul Arifin: Saya Bangga, Kakak Saya Imam Nahrawi Telah Gentle Akan Ikuti Proses Hukum",1
Jun Seventeen Dapat Nama Baru Dari Member Lain Karena Hal ini,1
Kronologi Baku Tembak TNI-Polri dan KSB OPM yang Tewaskan 3 Warga,0
Peningkatan Kompetensi SDM Sektor Tambang Menjadi Prioritas MIND ID,0
Pembentukan Dewan Pengawas KPK Dianggap Wajar,0
Kesabaran Orang Tua Mengurus Bayi Kembar 5 Bernama A I U E O,1
KPK Tetapkan Mantan Dirut Petral Sebagai Tersangka,0
"Usai Dilantik, Anggota DPR Termuda Hillary Lasut Langsung 'Serang' RKUHP",1
Hasil Sesi Latihan Bebas 4 MotoGP San Marino 2019,1
"Ini Kriteria Penerima Kartu Prakerja, Apakah Anda Termasuk Salah Satunya?",1
"JK Bicara Perlunya KPK Punya SP3, Contohkan Kasus RJ Lino",0
Wali Kota Jaktim Akan Undang KemenPUPR Terkait Trotoar Kalimalang,0
"Kabut Asap Kebakaran Hutan, Menyebar ke Perbatasan Malaysia hingga Siswa Sekolah Dipulangkan",0
"Tetap Tidur Lelap, Begini Cara Minum Kopi Tanpa Harus Melek Semalaman",1
"Jadwal Kualifikasi Piala Dunia 2022, Indonesia Vs Thailand Malam Ini",0
Darmin Sebut Pelonggaran LTV untuk Dongkrak Daya Beli,0
"Lirik Lagu CLC, Devil",0
Wiranto Kirim Utusan ke PBB Jelaskan Konflik di Papua,0
" Lama Tak Muncul, Natalie Sarah Dipuji Kian Cantik Bak Boneka Sejak Berhijab",1
MU Ogah Beri Diskon untuk Pogba di Januari 2020,1
Pemkot Yogya Mutakhirkan Harga Sembako Dua Kali Sepekan ,0
Anies Bela Ambulans Yang Diduga Bawa Batu Demo: Jangan Buru-Buru Menyimpulkan,1
Pariwisata Bukan Lagi Pembantu Utama Ekonomi Indonesia,0
Volkswagen Akan Produksi 'Mobil Rakyat' Bertenaga Listrik dengan Harga Murah,0
"Napoli Vs Liverpool, Llorente Bawa Kesumat dari Final Musim Lalu",0
"Cetak Dua Gol ke Gawang Estonia, Babel: Sangat Menyenangkan",0
Potret Seksi Selebriti Naik Kapal Pinisi Nikmati Keindahan Labuan Bajo,1
Atlet-Atlet Bulu Tangkis di Makassar Mengheningkan Cipta Untuk BJ Habibie,1
Sterling Pantas Gantikan Ketenaran Messi dan Ronaldo,1
"Jokowi Bertolak ke Riau, Rapat hingga Tinjau Lokasi Karhutla",0
"Bisa Diunduh di iOS dan Android, Ini Tayangan Andalan MNC Now",1
Neraca Perdagangan Agustus Diproyeksi Surplus USD177 Juta,0
"Warning! Mahasiswa Asal Malaysia Meninggal, USU KLB Difteri",1
"Remisi Koruptor Dipermudah, Pakar: Korupsi Jadi Kayak Maling Ayam",0
Perintah SBY ke Anggota Legislatifnya: Dukung Jokowi-Ma'ruf Lima Tahun,0
"Khofifah Ikuti Jejak Gubernur Jateng, Pesan Mobil Esemka",0
35 Bank Diminta Genjot Penyaluran Kredit Jika Tak Ingin Kena Denda,0
Serangkaian Acara Menarik di F1 Grand Prix Season Singapore 2019,0
Bikin Kemasan Produk Semenarik Mungkin Itu Penting Agar Produk UMKM Laku,0
Pesan Terakhir Habibie ke Susi Pudjiastuti: Be Strong,0
Prediksi Timnas Indonesia Vs Thailand: Pantang Kalah Lagi!,1
"Kronologi Bus Mira vs Mobil Innova, Satu Korban Selamat Buronan Kasus Narkoba, Ini Identitasnya",1
Rusli Habibie: Mohon Doanya untuk Kesehatan BJ Habibie,0
Pemprov DKI Minta 24 Rumah Sakit Ini Untuk Gratiskan Perawatan Mahasiswa Pendemo DPR,1
Wejangan Inisiator untuk Esemka,0
"Fakta Unik Apristiyah Kekasih Guntur Triyoga, Kerap Bagikan HP Untuk Karyawan",0
Gaji Anggota DPRD DKI Capai Rp111 Juta,0
Donald Trump Iri karena Bank Sentral Eropa Pangkas Suku Bunga,1
"Laga Internasional One Pride MMA, Ditayangkan Langsung di TVOne",0
Erick Thohir: Jasa BJ Habibie tak Lekang oleh Waktu,0
Sriwijaya Air Diminta Patuhi KSM Garuda Indonesia,0
"20 Tahun Berkarier, Lee Dong Wook Gelar Fan Meeting",0
"444 Plat Merah Milik Kabupaten di Sumut Ini Nunggak Pajak, 24 Diantaranya atas Nama Bupati",1
Jungkook BTS Perdana Muncul di Depan Publik Pasca Isu Kencani Seniman Tato,1
Terungkap Fakta Jika Nunung Srimulat Tak Pernah Menyapa Warga,1
"JPK Nilai Revisi UU Tidak Akan Lemahkan KPK, Ini Alasannya",1
Pematangan Anggaran Pemindahan Ibu Kota Selesai di Akhir Tahun,0
"Penggemar Heboh, Donghae Bocorkan Super Junior Bakal Gelar Super Show 8 di Jakarta",1
"Dukung KPK, Dosen UGM Baca Puisi Mas Joko Kami Mengandalkanmu",0
Syahrini Akhirnya Buka Suara Soal Dugaan Hamil Setelah 5 Bulan Menikah,0
Satgas Terima 2 Laporan Dugaan Pelanggaran Pilkades,0
Kebakaran Hutan Kalimantan Mulai Ganggu Jadwal Kalteng Putra di Liga 1,0
Jeopardy Simplifikasi Golongan Rokok dan Perekonomian Nasional,0
"Pondok Pesantren di Lombok Timur Terbakar, Hanguskan Lima Ruang Belajar",0
Puskeshaji Layani 471.946 Kunjungan Jamaah Haji ,0
"Sinopsis Drama STILL 17 Episode 14, Kenangan Masa Lalu",0
Persekutuan Doa BP Batam Gelar Doa Bersama untuk BJ Habibie,0
"Maknae Line BTS #CNSChallenge Versi Lebay, Goyang Ngebor Jungkook Bikin Ngakak",1
"Tiga Asteroid Melintas Kemarin dan Pagi Ini, Bagaimana Dampaknya untuk Bumi?",1
"Hiii... Lintah Danau Toba Masuk ke Hidung Turis, Nggak Bisa Ditarik, Akhirnya...",1
Ma’ruf Cahyono Serahkan Hadiah Pemenang Lomba Pekan Konstitusi MPR 2019,0
"Timnas U-19 Indonesia Vs Iran, Fakhri Siap Rombak Pemain",0
"Meniru Cara Buat Popcorn, Remaja di Cina Malah Tewas",1
Mendagri: Pemerintah Setuju Pengesahan Revisi UU MD3 demi Keterwakilan yang Adil dan Proporsional,0
Mengintip Spesifikasi Canggih Hingga Harga iPhone 11,1
Netanyahu Iming-imingi Lembah Yordan demi Menang Pemilu,0
HR Director Antam Luki Suardi Sampaikan Paparan di Indonesia HR Summit 2019,0
"Kembangkan Ekosistem Gim Indonesia, Salim Group Gandeng Blizzard Entertainment",0
"Jadwal MotoGP San Marino, Menanti Kelanjutan Marquez Vs Rossi ",0
Empat Fakta Baru Terungkap dalam Sidang Kasus Narkoba Jefri Nichol,1
"Karyawan Facebook Tewas Bunuh Diri di Kantor, Keluarga Minta Investigasi Lanjut",0
3 Zodiak yang Mudah Jatuh Hati pada Sahabatnya Sendiri,1
Mantan Sekutu Erdogan Bentuk Partai Saingan ,0
"Hari Pertama Perluasan Gage, dari Cekcok Hingga Upaya Suap",1
Endeus Festival Jadi Ajang Asah Kemampuan Siswa SMK PGRI 2 Kudus,0
"Cerita Bripka Eka, Polisi Viral karena Nemplok di Kap Mobil di Pasar Minggu",1
"SEBARKAN! Kecanduan Hape, Ratusan Anak Masuk Rumah Sakit Jiwa!",1
"Xiaomi Luncurkan Teknologi Mi Charge Turbo, Isi Baterai 30 Menit",0
"Link Live Streaming Babak 16 Besar China Open 2019, Tommy Sugiarto vs Kento Momota Jadi Pembuka Laga",0
Penetapan Dewan Pengawas Dinilai Tidak Akan Terlalu Berpengaruh,0
Jumlah Pencari Suaka yang Kembali ke Kalideres Terus Bertambah,0
Melihat Revitalisasi Trotoar Jalan Kramat yang Dulu Jadi Tempat Pedagang Nasi Kapau,0
Tips Teknologi: Rutin Membersihkan Data Digital Smartphone,1
"Mengenal Noviana, Pengamen Cantik Wisudawan Terbaik di Universitas Airlangga",1
Gaji Ronaldo Ungguli Total Bayaran Pemain di 4 Klub Liga Italia,0
Gubernur Kalbar: Penyumbang Kabut Asap Terbesar dari Lahan Konsesi Perusahaan,0
Mengenang Sosok BJ Habibie sebagai Ilmuwan dan Negarawan,0
"Ekspor Perikanan Indonesia Kalah dengan Vietnam, Ini Masalahnya",1
"Revisi KUHP, Delik Aduan Zina dan Kumpul Kebo Diperluas",0
Pegawai KPK Diikat Ketentuan ASN dan Kode Etik,0
"Umumkan Hubungan dengan Ashley Benson Setelah Satu Tahun, Ini Alasan Cara Delevigne",1
Siswa SMP Birrul Walidain Deklarasi Bersama untuk Papua,0
"Tatap Syahrini Penuh Cinta, Ini yang Dirasakan Reino Barack Jelang Sungkeman",1
Siti Nur Azizah Siap Berjuang Jadi Calon Wali Kota Tangsel,0
Ahli: Masyarakat Pesimis Jika UU KPK Baru Digugat ke MK,0
"Usai Gempa, Fenomena Aneh Ini Terekam di Laut Ambon",1
Kivlan Zen Beri Rp 25 Juta kepada Seseorang untuk Mata-matai Wiranto dan Luhut,0
"OTT di Wisata  Air Panas, Satgas Saber Pungli Mojokerto Tangkap 3 Orang",0
"Liburan Bareng Gisella Anastasia, Gempi Ingin Gading Marten Selalu Ikut",1
Pemkot Bandung Evaluasi Program Street Library Yang Digagas Ridwan Kamil,0
Ini Cara Menata Apartemen Kamu Agar Terlihat Cantik,1
"New Daihatsu Sigra Resmi Meluncur, Varian Terendah Harga Tak Naik",0
"Atasi Kabut Asap Warga Riau Salat Minta Hujan, Gubernur Malah ke Thailand",1
Menkominfo Dorong Pemanfaatan Kecerdasan Buatan untuk Layanan Pemerintahan,0
DPR Usul Pakta Tertulis untuk Pimpinan KPK Periode Mendatang,0
"Naomi Zaskia Isyaratkan Move On, Baby Shima 'Gercep' Dekati Sule?",1
"Tak Lagi Muda, Cut Keke Rajin Perawatan",0
"Hamil 6 Bulan, Paula Verhoeven Mulai Rasakan Tendangan si Kecil",1
Imam Nahrawi Menteri Kedua Jokowi Jadi Tersangka KPK Setelah Idrus Marham,0
"Ayu Ting Ting Berharap Sang Mantan Suami Tak Bertemu Putrinya, Netter Beri Dukungan",1
"Awas, Ada Puluhan Notaris Abal-abal Berkeliaran di Sragen",1
Pesan Susi Pudjiastuti Ingatkan Ancaman Kematian Ikan di Danau Toba,1
UNS Akan Anugerahkan Gelar Doktor Kehormatan ke Panglima TNI,0
"Tepis Kabar Bully, Polisi Sebut Bocah Meninggal di Bekasi Akibat Tetanus",0
12-9-1970: Peluncuran Pesawat Ruang Angkasa 'Luna 16' Pertama oleh Uni Soviet,0
Besarnya Nasionalisme dan Rasa Cinta Tanah Air BJ Habibie,0
"Waduk Pacal di Bojonegoro Surut, Lahan Pertanian di 4 Kecamatan Kekeringan",0
4 Hal soal Polemik Pemenang Tender Proyek Stadion BMW,1
Amankah Layanan Realtime Marketing Omnichannel Resulticks?,1
Shopee Liga 1 2019: Persipura Jayapura Hajar Persija Jakarta,1
Mahkamah Agung Dukung Trump Kurangi Imigran dari Amerika Latin,0
15 Pasangan Seleb Korea yang Cinlok Tak Berakhir Bahagia: Putus - Cerai,1
"Awalnya Menggebu-gebu, Proyek Rel Medan-Aceh Mangkrak",1
Piala Dunia FIBA 2019: Amerika Serikat Tersingkir di Perempat Final,1
"Masih Ada Pasal Bermasalah, Komnas HAM Minta DPR Tunda Sahkan RKUHP",1
"Minta Anggaran Naik ke Sri Mulyani, Anggota DPR Curhat Terjebak di Lift",1
Jaringan 5G Tingkatkan Kualitas Game AR dan VR,0
Beda 2 Eks Komisioner KPAI Soal Polemik dengan PB Djarum,0
"Ruben Onsu Resmi Angkat Anak, Nikita Mirzani: Betrand Layak Bahagia",0
"Dinar Candy Bingung Pulang Malam Gara-Gara RUU KUHP, Sederet Rekan Artis Ikutan Protes",1
Mulan Jameela Kikuk Ketahuan Bohong Saat 'Ngeles' Ditanya di DPR,1
"Usai Esemka, Bagaimana Arah Pengembangan Mobil Nasional ke Depan?",1
Sering Stres Karena Masalah Uang? Simak Tips Mengatur Keuangan Ini,1
IHSG Merosot Tajam Iringi Laju Beragam Bursa Asia,0
" Rumah di Jelambar Terbakar, Sejumlah Unit Mobil Pemadam Dikerahkan   ",0
Kepala BIN: Tokoh Papua yang Bertemu Jokowi Siap Jadi Ujung Tombak NKRI,0
Maskapai Batalkan Penerbangan di Wilayah Terdampak,1
"Amankan Pelantikan MPR-DPR, TNI Kerahkan 6.000 Personel Hingga Siapkan Helikopter",0
"Porsea Mencekam! Angin Puting Beliung dari Danau Toba Menerjang, Dua Mobil Berantakan",1
"Demokrat: Sikap SBY Tegas, Tidak Boleh Ada Pelemahan KPK!",1
"Angin Timuran Datang, Pelayaran Lintas Pulau Sumenep Ditangguhkan",0
"Tampil Classy dengan Rok Tutu, Ini 5 Inspirasi Hijab ala Aghnia Punjabi",1
"Selain Santunan, Ahmad Dhani Beri THR ke Korban Kecelakaan Dul Jaelani",0
"40 Tahun Walkman, Sony Rilis Versi Retro dengan Dukungan Android",0
"Hadapi Revolusi Industri 4.0, UBL Jadi Tuan Rumah EECSI 2019",0
"Makan Pasta 3 Kali Seminggu Tak Akan Membuatmu Gemuk, Bahkan Bisa Bantu Kurangi Berat Badan",1
